350.00	2.17811918259	0.000005753795
351.00	2.17694902420	0.000005707677
352.00	2.17579340935	0.000005662305
353.00	2.17465257645	0.000005617662
354.00	2.17352914810	0.000005573724
355.00	2.17241930962	0.000005530481
356.00	2.17132329941	0.000005487919
357.00	2.17024540901	0.000005446009
358.00	2.16918039322	0.000005404750
359.00	2.16812849045	0.000005364125
360.00	2.16709208489	0.000005324116
361.00	2.16606855393	0.000005284710
362.00	2.16505718231	0.000005245900
363.00	2.16406106949	0.000005207663
364.00	2.16307806969	0.000005169991
365.00	2.16210651398	0.000005132876
366.00	2.16114687920	0.000005096303
367.00	2.16019916534	0.000005060263
368.00	2.15926241875	0.000005024742
369.00	2.15833711624	0.000004989731
370.00	2.15742564201	0.000004955213
371.00	2.15652465820	0.000004921184
372.00	2.15563392639	0.000004887635
373.00	2.15475535393	0.000004854550
374.00	2.15388703346	0.000004821925
375.00	2.15302848816	0.000004789750
376.00	2.15218091011	0.000004758014
377.00	2.15134477615	0.000004726706
378.00	2.15051746368	0.000004695824
379.00	2.14969944954	0.000004665357
380.00	2.14889216423	0.000004635294
381.00	2.14809370041	0.000004605631
382.00	2.14730381966	0.000004576360
383.00	2.14652347565	0.000004547472
384.00	2.14575362206	0.000004518956
385.00	2.14499163628	0.000004490811
386.00	2.14423775673	0.000004463030
387.00	2.14349365234	0.000004435599
388.00	2.14275789261	0.000004408519
389.00	2.14202976227	0.000004381781
390.00	2.14130926132	0.000004355380
391.00	2.14059925079	0.000004329303
392.00	2.13989615440	0.000004303551
393.00	2.13920044899	0.000004278117
394.00	2.13851189613	0.000004252996
395.00	2.13783144951	0.000004228179
396.00	2.13715767860	0.000004203667
397.00	2.13649058342	0.000004179450
398.00	2.13583183289	0.000004155521
399.00	2.13518071175	0.000004131874
400.00	2.13453626633	0.000004108510
401.00	2.13389778137	0.000004085421
402.00	2.13326716423	0.000004062601
403.00	2.13264322281	0.000004040046
404.00	2.13202524185	0.000004017754
405.00	2.13141322136	0.000003995719
406.00	2.13080883026	0.000003973934
407.00	2.13021111488	0.000003952397
408.00	2.12961912155	0.000003931105
409.00	2.12903237343	0.000003910052
410.00	2.12845230103	0.000003889237
411.00	2.12787842751	0.000003868651
412.00	2.12730979919	0.000003848294
413.00	2.12674617767	0.000003828164
414.00	2.12618899345	0.000003808253
415.00	2.12563848496	0.000003788557
416.00	2.12509298325	0.000003769075
417.00	2.12455224991	0.000003749805
418.00	2.12401676178	0.000003730742
419.00	2.12348771095	0.000003711880
420.00	2.12296342850	0.000003693220
421.00	2.12244367600	0.000003674758
422.00	2.12192869186	0.000003656490
423.00	2.12142086029	0.000003638410
424.00	2.12091779709	0.000003620519
425.00	2.12041902542	0.000003602813
426.00	2.11992454529	0.000003585291
427.00	2.11943435669	0.000003567948
428.00	2.11894869804	0.000003550784
429.00	2.11846709251	0.000003533794
430.00	2.11798954010	0.000003516976
431.00	2.11751627922	0.000003500328
432.00	2.11704969406	0.000003483843
433.00	2.11658692360	0.000003467522
434.00	2.11612820625	0.000003451364
435.00	2.11567306519	0.000003435365
436.00	2.11522269249	0.000003419523
437.00	2.11477708817	0.000003403834
438.00	2.11433506012	0.000003388299
439.00	2.11389660835	0.000003372913
440.00	2.11346197128	0.000003357677
441.00	2.11303257942	0.000003342584
442.00	2.11260724068	0.000003327634
443.00	2.11218523979	0.000003312827
444.00	2.11176633835	0.000003298162
445.00	2.11135125160	0.000003283633
446.00	2.11094045639	0.000003269239
447.00	2.11053347588	0.000003254980
448.00	2.11012911797	0.000003240852
449.00	2.10972833633	0.000003226857
450.00	2.10933089256	0.000003212989
451.00	2.10893821716	0.000003199246
452.00	2.10854911804	0.000003185628
453.00	2.10816264153	0.000003172134
454.00	2.10777926445	0.000003158763
455.00	2.10739898682	0.000003145511
456.00	2.10702300072	0.000003132376
457.00	2.10665011406	0.000003119358
458.00	2.10627985001	0.000003106456
459.00	2.10591244698	0.000003093669
460.00	2.10554790497	0.000003080994
461.00	2.10518813133	0.000003068427
462.00	2.10483121872	0.000003055970
463.00	2.10447692871	0.000003043620
464.00	2.10412526131	0.000003031379
465.00	2.10377621651	0.000003019242
466.00	2.10343027115	0.000003007208
467.00	2.10308742523	0.000002995277
468.00	2.10274696350	0.000002983448
469.00	2.10240888596	0.000002971718
470.00	2.10207343102	0.000002960088
471.00	2.10174107552	0.000002948554
472.00	2.10141253471	0.000002937116
473.00	2.10108637810	0.000002925771
474.00	2.10076236725	0.000002914522
475.00	2.10044074059	0.000002903364
476.00	2.10012149811	0.000002892301
477.00	2.09980559349	0.000002881324
478.00	2.09949231148	0.000002870437
479.00	2.09918141365	0.000002859638
480.00	2.09887218475	0.000002848928
481.00	2.09856557846	0.000002838303
482.00	2.09826159477	0.000002827763
483.00	2.09796094894	0.000002817304
484.00	2.09766244888	0.000002806929
485.00	2.09736585617	0.000002796636
486.00	2.09707117081	0.000002786425
487.00	2.09677886963	0.000002776295
488.00	2.09648919106	0.000002766242
489.00	2.09620189667	0.000002756268
490.00	2.09591650963	0.000002746370
491.00	2.09563302994	0.000002736550
492.00	2.09535145760	0.000002726804
493.00	2.09507179260	0.000002717135
494.00	2.09479546547	0.000002707536
495.00	2.09452128410	0.000002698010
496.00	2.09424924851	0.000002688558
497.00	2.09397864342	0.000002679176
498.00	2.09370970726	0.000002669864
499.00	2.09344291687	0.000002660623
500.00	2.09317851067	0.000002651449
501.00	2.09291648865	0.000002642344
502.00	2.09265613556	0.000002633305
503.00	2.09239745140	0.000002624334
504.00	2.09214043617	0.000002615428
